batch,peel,minimum_threshold,selected_threshold,target_fdr,estimated_fdr,positive_local_maxima,negative_local_maxima,positive_count_above_floor,negative_count_above_floor,negative_to_positive_floor_ratio,selected_target_count,selected_decoy_count,accepted_events,positive_score_max,negative_score_max,domain,exact_fdr
424,6,8.0,inf,0.05,inf,464,447,464,447,0.9633620689655172,0,0,0,32.88981628417969,27.63978385925293,denoised_native_fdr,
425,0,8.0,33.51161193847656,0.05,0.0487804859876632,466,429,466,429,0.9206008583690988,369,17,369,115.7175750732422,46.55484390258789,denoised_native_fdr,0.04878048780487805
425,1,8.0,27.20013236999512,0.05,0.0460358038544654,462,445,462,445,0.9632034632034632,391,17,391,59.01688003540039,37.35676574707031,denoised_native_fdr,0.04603580562659847
425,2,8.0,24.55334854125977,0.05,0.0481283403933048,462,441,462,441,0.9545454545454546,374,17,374,50.04360961914063,29.68409538269043,denoised_native_fdr,0.0481283422459893
425,3,8.0,24.569747924804688,0.05,0.0489795915782451,439,442,439,442,1.0068337129840548,245,11,245,45.49272155761719,29.68409538269043,denoised_native_fdr,0.04897959183673469
425,4,8.0,24.52628517150879,0.05,0.050000000745058,449,440,449,440,0.979955456570156,160,7,160,44.69716262817383,28.685209274291992,denoised_native_fdr,0.05
425,5,8.0,23.660890579223636,0.05,0.0487804859876632,456,448,456,448,0.9824561403508772,164,7,164,35.962703704833984,28.685209274291992,denoised_native_fdr,0.04878048780487805
425,6,8.0,21.50820541381836,0.05,0.0491803288459777,481,457,481,457,0.95010395010395,305,14,305,33.195411682128906,23.750911712646484,denoised_native_fdr,0.04918032786885246
425,7,8.0,20.611270904541016,0.05,0.0476190485060215,474,453,474,453,0.9556962025316456,294,13,294,29.972257614135746,22.697132110595703,denoised_native_fdr,0.047619047619047616
425,8,8.0,21.60163688659668,0.05,0.050000000745058,469,449,469,449,0.957356076759062,60,2,60,27.79618263244629,22.697132110595703,denoised_native_fdr,0.05
425,9,8.0,19.09079933166504,0.05,0.0490797534584999,474,454,474,454,0.9578059071729956,326,15,326,25.85811424255371,21.60124969482422,denoised_native_fdr,0.049079754601226995
425,10,8.0,18.97565078735352,0.05,0.0476190485060215,474,456,474,456,0.9620253164556962,189,8,189,25.51353073120117,20.82369041442871,denoised_native_fdr,0.047619047619047616
425,11,8.0,inf,0.05,inf,467,455,467,455,0.974304068522484,0,0,0,24.93059730529785,20.791677474975582,denoised_native_fdr,
426,0,8.0,28.45451164245605,0.05,0.0486618019640445,479,452,479,452,0.9436325678496869,411,19,411,67.52714538574219,38.0244369506836,denoised_native_fdr,0.04866180048661801
426,1,8.0,25.05779457092285,0.05,0.0474777445197105,456,459,456,459,1.006578947368421,337,15,337,60.46634292602539,31.31745147705078,denoised_native_fdr,0.04747774480712166
426,2,8.0,22.62430191040039,0.05,0.0486322194337844,460,450,460,450,0.9782608695652174,329,15,329,58.83761978149414,29.811716079711918,denoised_native_fdr,0.0486322188449848
426,3,8.0,21.91286849975586,0.05,0.0491803288459777,456,455,456,455,0.9978070175438596,244,11,244,45.9224853515625,28.721942901611328,denoised_native_fdr,0.04918032786885246
426,4,8.0,20.36761474609375,0.05,0.0487012974917888,468,464,468,464,0.9914529914529916,308,14,308,45.66249847412109,28.721942901611328,denoised_native_fdr,0.048701298701298704
426,5,8.0,22.47316169738769,0.05,0.0350877195596694,458,457,458,457,0.9978165938864628,57,1,57,33.73309326171875,23.16977882385254,denoised_native_fdr,0.03508771929824561
426,6,8.0,20.447593688964844,0.05,0.0489510484039783,460,459,460,459,0.9978260869565218,143,6,143,32.14848327636719,22.42500877380371,denoised_native_fdr,0.04895104895104895
426,7,8.0,19.010570526123047,0.05,0.0490566045045852,465,466,465,466,1.0021505376344086,265,12,265,29.43313407897949,22.42500877380371,denoised_native_fdr,0.04905660377358491
426,8,8.0,inf,0.05,inf,450,460,450,460,1.022222222222222,0,0,0,29.09909439086914,22.42500877380371,denoised_native_fdr,
427,0,8.0,36.13675308227539,0.05,0.0486322194337844,476,434,476,434,0.9117647058823528,329,15,329,122.9711456298828,52.99085998535156,denoised_native_fdr,0.0486322188449848
427,1,8.0,27.665868759155277,0.05,0.0458221025764942,458,445,458,445,0.9716157205240176,371,16,371,61.05351257324219,46.6030387878418,denoised_native_fdr,0.04582210242587601
427,2,8.0,25.47759437561035,0.05,0.0490797534584999,469,444,469,444,0.9466950959488272,326,15,326,53.40167236328125,29.934497833251957,denoised_native_fdr,0.049079754601226995
427,3,8.0,25.54407119750977,0.05,0.0471204183995723,468,457,468,457,0.9764957264957264,191,8,191,44.59648513793945,27.45628929138184,denoised_native_fdr,0.04712041884816754
427,4,8.0,24.413312911987305,0.05,0.0409356728196144,471,456,471,456,0.9681528662420382,171,6,171,39.67253875732422,26.69781875610352,denoised_native_fdr,0.04093567251461988
427,5,8.0,24.40072631835937,0.05,0.0434782616794109,472,454,472,454,0.961864406779661,69,2,69,36.65430450439453,26.69781875610352,denoised_native_fdr,0.043478260869565216
427,6,8.0,25.455123901367188,0.05,0.0476190485060215,481,457,481,457,0.95010395010395,21,0,21,30.81272315979004,25.339689254760746,denoised_native_fdr,0.047619047619047616
427,7,8.0,inf,0.05,inf,481,456,481,456,0.948024948024948,0,0,0,29.57105255126953,25.339689254760746,denoised_native_fdr,
428,0,8.0,38.1020622253418,0.05,0.0474683530628681,474,439,474,439,0.9261603375527426,316,14,316,121.35385131835938,53.46828842163086,denoised_native_fdr,0.04746835443037975
428,1,8.0,27.42658805847168,0.05,0.0484261512756347,467,443,467,443,0.9486081370449678,413,19,413,56.55973052978516,40.87921524047852,denoised_native_fdr,0.048426150121065374
428,2,8.0,25.5068416595459,0.05,0.0457142852246761,463,441,463,441,0.9524838012958964,350,15,350,55.79412460327149,35.22600173950195,denoised_native_fdr,0.045714285714285714
428,3,8.0,25.207767486572266,0.05,0.0498084276914596,458,459,458,459,1.002183406113537,261,12,261,48.213645935058594,35.22600173950195,denoised_native_fdr,0.04980842911877394
428,4,8.0,28.412792205810547,0.05,0.0434782616794109,460,450,460,450,0.9782608695652174,92,3,92,43.84424591064453,28.870410919189453,denoised_native_fdr,0.043478260869565216
428,5,8.0,23.6333065032959,0.05,0.0497925318777561,459,453,459,453,0.9869281045751634,241,11,241,36.6145133972168,28.870410919189453,denoised_native_fdr,0.04979253112033195
428,6,8.0,23.17215347290039,0.05,0.0493827164173126,466,443,466,443,0.9506437768240344,162,7,162,34.4910774230957,28.28793716430664,denoised_native_fdr,0.04938271604938271
428,7,8.0,23.53802490234375,0.05,0.0350877195596694,456,445,456,445,0.975877192982456,57,1,57,31.585676193237305,24.85839080810547,denoised_native_fdr,0.03508771929824561
428,8,8.0,inf,0.05,inf,466,447,466,447,0.9592274678111588,0,0,0,30.91654396057129,23.50042724609375,denoised_native_fdr,
429,0,8.0,29.06911277770996,0.05,0.0486111119389534,469,423,469,423,0.9019189765458422,432,20,432,67.91327667236328,45.01275634765625,denoised_native_fdr,0.04861111111111111
429,1,8.0,26.301664352416992,0.05,0.0483870953321456,458,432,458,432,0.9432314410480348,372,17,372,56.97411346435547,32.44940948486328,denoised_native_fdr,0.04838709677419355
429,2,8.0,26.64473533630371,0.05,0.0493827164173126,442,438,442,438,0.990950226244344,243,11,243,50.8691291809082,32.44940948486328,denoised_native_fdr,0.04938271604938271
429,3,8.0,25.788434982299805,0.05,0.0497737564146518,444,443,444,443,0.9977477477477478,221,10,221,43.525840759277344,30.045312881469727,denoised_native_fdr,0.049773755656108594
429,4,8.0,25.63926124572754,0.05,0.0492957755923271,459,445,459,445,0.9694989106753812,142,6,142,41.77930068969727,30.045312881469727,denoised_native_fdr,0.04929577464788732
429,5,8.0,25.651386260986328,0.05,0.0454545468091964,457,448,457,448,0.9803063457330417,66,2,66,35.544307708740234,30.045312881469727,denoised_native_fdr,0.045454545454545456
429,6,8.0,25.84291076660156,0.05,0.0370370373129844,464,448,464,448,0.9655172413793104,27,0,27,33.01833724975586,25.787803649902344,denoised_native_fdr,0.037037037037037035
429,7,8.0,inf,0.05,inf,466,452,466,452,0.9699570815450644,0,0,0,32.12474822998047,25.787803649902344,denoised_native_fdr,
430,0,8.0,28.689498901367188,0.05,0.048165138810873,478,421,478,421,0.8807531380753139,436,20,436,117.6804428100586,46.59504699707031,denoised_native_fdr,0.0481651376146789
430,1,8.0,27.604148864746094,0.05,0.0497237555682659,460,442,460,442,0.9608695652173912,362,17,362,58.76012420654297,36.06072616577149,denoised_native_fdr,0.049723756906077346
430,2,8.0,26.809328079223636,0.05,0.0465116277337074,459,438,459,438,0.954248366013072,258,11,258,50.0281867980957,34.35835647583008,denoised_native_fdr,0.046511627906976744
430,3,8.0,26.755189895629883,0.05,0.0487804859876632,455,443,455,443,0.9736263736263736,164,7,164,41.22109603881836,34.35835647583008,denoised_native_fdr,0.04878048780487805
430,4,8.0,28.19679450988769,0.05,0.0405405387282371,464,446,464,446,0.961206896551724,74,2,74,40.12190628051758,34.357208251953125,denoised_native_fdr,0.04054054054054054
430,5,8.0,23.05281639099121,0.05,0.0487804859876632,476,451,476,451,0.9474789915966386,287,13,287,37.12464141845703,28.099760055541992,denoised_native_fdr,0.04878048780487805
430,6,8.0,24.190826416015625,0.05,0.0471698120236396,486,457,486,457,0.940329218106996,106,4,106,35.04341506958008,27.890846252441406,denoised_native_fdr,0.04716981132075472
430,7,8.0,22.789634704589844,0.05,0.0491803288459777,490,456,490,456,0.9306122448979592,122,5,122,31.44367218017578,24.17848777770996,denoised_native_fdr,0.04918032786885246
430,8,8.0,inf,0.05,inf,485,457,485,457,0.9422680412371134,0,0,0,30.25428009033203,24.17848777770996,denoised_native_fdr,
431,0,8.0,32.86149215698242,0.05,0.0482233501970768,467,440,467,440,0.9421841541755888,394,18,394,112.99469757080078,51.812965393066406,denoised_native_fdr,0.048223350253807105
431,1,8.0,26.988962173461918,0.05,0.0476190485060215,444,445,444,445,1.0022522522522523,378,17,378,63.2075309753418,38.91183853149414,denoised_native_fdr,0.047619047619047616
431,2,8.0,25.060352325439453,0.05,0.0471976399421691,445,442,445,442,0.9932584269662922,339,15,339,59.70243835449219,32.7286491394043,denoised_native_fdr,0.0471976401179941
431,3,8.0,24.64280891418457,0.05,0.0470588244497776,441,442,441,442,1.002267573696145,255,11,255,42.24822616577149,28.03866004943848,denoised_native_fdr,0.047058823529411764
431,4,8.0,24.616195678710938,0.05,0.0484848469495773,442,446,442,446,1.009049773755656,165,7,165,39.68635559082031,28.03866004943848,denoised_native_fdr,0.048484848484848485
431,5,8.0,22.698591232299805,0.05,0.0483271367847919,450,446,450,446,0.9911111111111112,269,12,269,37.28805160522461,28.03866004943848,denoised_native_fdr,0.048327137546468404
431,6,8.0,22.637107849121094,0.05,0.050000000745058,461,455,461,455,0.9869848156182212,140,6,140,37.21834564208984,28.03866004943848,denoised_native_fdr,0.05
431,7,8.0,23.24474334716797,0.05,0.0444444455206394,462,461,462,461,0.997835497835498,45,1,45,31.808835983276367,25.18708229064941,denoised_native_fdr,0.044444444444444446
431,8,8.0,21.052867889404297,0.05,0.0480000004172325,465,459,465,459,0.9870967741935484,250,11,250,29.153783798217773,22.618070602416992,denoised_native_fdr,0.048
431,9,8.0,19.46903610229492,0.05,0.0483870953321456,471,457,471,457,0.970276008492569,310,14,310,26.68993759155273,22.2655029296875,denoised_native_fdr,0.04838709677419355
431,10,8.0,17.92547607421875,0.05,0.0479041934013366,477,460,477,460,0.9643605870020964,334,15,334,25.64260482788086,21.496726989746094,denoised_native_fdr,0.04790419161676647
431,11,8.0,17.936548233032227,0.05,0.0491803288459777,473,455,473,455,0.9619450317124736,183,8,183,24.24056434631348,19.461257934570312,denoised_native_fdr,0.04918032786885246
431,12,8.0,inf,0.05,inf,483,455,483,455,0.9420289855072465,0,0,0,23.80467414855957,19.461257934570312,denoised_native_fdr,
432,0,8.0,29.402498245239254,0.05,0.0492610819637775,467,445,467,445,0.9528907922912204,406,19,406,72.04151153564453,46.40626907348633,denoised_native_fdr,0.04926108374384237
432,1,8.0,26.244220733642575,0.05,0.0462427735328674,449,438,449,438,0.975501113585746,346,15,346,59.597015380859375,36.679630279541016,denoised_native_fdr,0.046242774566473986
432,2,8.0,26.98980140686035,0.05,0.0492610819637775,449,441,449,441,0.9821826280623608,203,9,203,48.84904861450195,31.39618682861328,denoised_native_fdr,0.04926108374384237
432,3,8.0,25.68437957763672,0.05,0.0462427735328674,455,444,455,444,0.9758241758241758,173,7,173,43.40234375,29.05293846130371,denoised_native_fdr,0.046242774566473986
432,4,8.0,23.91709899902344,0.05,0.0485436879098415,474,437,474,437,0.921940928270042,206,9,206,38.55405044555664,29.05293846130371,denoised_native_fdr,0.04854368932038835
432,5,8.0,inf,0.05,inf,469,439,469,439,0.9360341151385928,0,0,0,35.15314483642578,29.05293846130371,denoised_native_fdr,
433,0,8.0,31.12743186950684,0.05,0.048309177160263,471,426,471,426,0.9044585987261148,414,19,414,80.8993911743164,42.38689422607422,denoised_native_fdr,0.04830917874396135
433,1,8.0,27.578319549560547,0.05,0.0487106032669544,449,446,449,446,0.9933184855233852,349,16,349,63.09072494506836,35.7579345703125,denoised_native_fdr,0.04871060171919771
433,2,8.0,27.24903106689453,0.05,0.0495867766439914,454,440,454,440,0.9691629955947136,242,11,242,51.402870178222656,30.88170051574707,denoised_native_fdr,0.049586776859504134
433,3,8.0,27.505558013916016,0.05,0.0465116277337074,452,439,452,439,0.9712389380530974,129,5,129,44.57704925537109,30.014497756958008,denoised_native_fdr,0.046511627906976744
433,4,8.0,27.22589683532715,0.05,0.0481927692890167,474,449,474,449,0.9472573839662448,83,3,83,38.56007766723633,30.014497756958008,denoised_native_fdr,0.04819277108433735
433,5,8.0,26.561054229736328,0.05,0.0481927692890167,474,446,474,446,0.940928270042194,83,3,83,36.7282600402832,28.624549865722656,denoised_native_fdr,0.04819277108433735
433,6,8.0,24.04410743713379,0.05,0.0495495498180389,479,454,479,454,0.9478079331941544,222,10,222,31.974544525146484,28.09598922729492,denoised_native_fdr,0.04954954954954955
433,7,8.0,21.733423233032227,0.05,0.0468227416276931,476,460,476,460,0.9663865546218487,299,13,299,31.236127853393555,26.51341819763184,denoised_native_fdr,0.046822742474916385
433,8,8.0,21.55655288696289,0.05,0.0461538471281528,468,453,468,453,0.967948717948718,130,5,130,28.586000442504883,23.94471549987793,denoised_native_fdr,0.046153846153846156
433,9,8.0,18.968629837036133,0.05,0.0476190485060215,471,453,471,453,0.961783439490446,378,17,378,26.56105613708496,24.27545166015625,denoised_native_fdr,0.047619047619047616
433,10,8.0,18.48657989501953,0.05,0.0492424257099628,469,458,469,458,0.976545842217484,264,12,264,24.610410690307617,24.27545166015625,denoised_native_fdr,0.04924242424242424
433,11,8.0,18.96664810180664,0.05,0.0449438206851482,456,465,456,465,1.019736842105263,89,3,89,23.55632209777832,24.27545166015625,denoised_native_fdr,0.0449438202247191
433,12,8.0,inf,0.05,inf,466,466,466,466,1.0,0,0,0,22.420242309570312,24.27545166015625,denoised_native_fdr,
434,0,8.0,32.677181243896484,0.05,0.0489130429923534,485,450,485,450,0.9278350515463918,368,17,368,77.34954833984375,56.92817687988281,denoised_native_fdr,0.04891304347826087
434,1,8.0,26.70857048034668,0.05,0.0489130429923534,472,451,472,451,0.9555084745762712,368,17,368,60.066402435302734,32.31996536254883,denoised_native_fdr,0.04891304347826087
434,2,8.0,25.78421211242676,0.05,0.0496183224022388,462,443,462,443,0.9588744588744588,262,12,262,55.19683074951172,31.39433479309082,denoised_native_fdr,0.04961832061068702
434,3,8.0,25.395116806030277,0.05,0.0483870953321456,466,441,466,441,0.946351931330472,186,8,186,49.04312133789063,27.87534523010254,denoised_native_fdr,0.04838709677419355
434,4,8.0,24.84564971923828,0.05,0.0410958901047706,473,448,473,448,0.9471458773784356,146,5,146,41.57649230957031,27.30729103088379,denoised_native_fdr,0.0410958904109589
434,5,8.0,27.51664352416992,0.05,0.03125,479,449,479,449,0.9373695198329852,32,0,32,41.57601547241211,27.30729103088379,denoised_native_fdr,0.03125
434,6,8.0,inf,0.05,inf,486,448,486,448,0.9218106995884774,0,0,0,39.911502838134766,27.30729103088379,denoised_native_fdr,
435,0,8.0,36.0913314819336,0.05,0.0492307692766189,472,442,472,442,0.9364406779661016,325,15,325,115.25536346435548,52.33919525146485,denoised_native_fdr,0.04923076923076923
435,1,8.0,26.32295036315918,0.05,0.0487179495394229,473,451,473,451,0.9534883720930232,390,18,390,63.45876693725586,34.49988555908203,denoised_native_fdr,0.04871794871794872
435,2,8.0,25.25857925415039,0.05,0.0495049506425857,462,438,462,438,0.948051948051948,303,14,303,55.73395538330078,29.889253616333008,denoised_native_fdr,0.04950495049504951
435,3,8.0,23.26557731628418,0.05,0.0489510484039783,454,449,454,449,0.9889867841409692,286,13,286,44.9690055847168,29.889253616333008,denoised_native_fdr,0.04895104895104895
435,4,8.0,21.90447425842285,0.05,0.0485074631869792,468,454,468,454,0.97008547008547,268,12,268,44.94089126586914,29.889253616333008,denoised_native_fdr,0.048507462686567165
435,5,8.0,23.995193481445312,0.05,0.0447761192917823,462,450,462,450,0.974025974025974,67,2,67,32.86082458496094,29.889253616333008,denoised_native_fdr,0.04477611940298507
435,6,8.0,21.55325698852539,0.05,0.050000000745058,461,455,461,455,0.9869848156182212,180,8,180,31.3433837890625,27.49460792541504,denoised_native_fdr,0.05
435,7,8.0,19.432300567626957,0.05,0.049418605864048,472,458,472,458,0.9703389830508474,344,16,344,31.35770797729492,22.961463928222656,denoised_native_fdr,0.04941860465116279
435,8,8.0,inf,0.05,inf,468,454,468,454,0.97008547008547,0,0,0,27.88114356994629,22.961463928222656,denoised_native_fdr,
436,0,8.0,49.52058029174805,0.05,0.0434782616794109,481,444,481,444,0.9230769230769232,138,5,138,123.77954864501952,55.38579559326172,denoised_native_fdr,0.043478260869565216
436,1,8.0,28.54206657409668,0.05,0.0484988465905189,476,443,476,443,0.930672268907563,433,20,433,61.8029899597168,38.26692581176758,denoised_native_fdr,0.04849884526558892
436,2,8.0,25.80299568176269,0.05,0.0455764085054397,442,428,442,428,0.9683257918552036,373,16,373,54.97900390625,35.98613357543945,denoised_native_fdr,0.045576407506702415
436,3,8.0,25.33292579650879,0.05,0.0471380464732646,445,427,445,427,0.9595505617977528,297,13,297,46.53931427001953,28.58651733398437,denoised_native_fdr,0.04713804713804714
436,4,8.0,25.520566940307617,0.05,0.0461538471281528,452,434,452,434,0.9601769911504424,195,8,195,46.4676399230957,28.58651733398437,denoised_native_fdr,0.046153846153846156
436,5,8.0,23.84922409057617,0.05,0.0489795915782451,459,443,459,443,0.9651416122004356,245,11,245,45.53174591064453,25.318531036376957,denoised_native_fdr,0.04897959183673469
436,6,8.0,25.118968963623047,0.05,0.0470588244497776,461,454,461,454,0.9848156182212582,85,3,85,36.95542907714844,25.318531036376957,denoised_native_fdr,0.047058823529411764
436,7,8.0,22.2850284576416,0.05,0.0491803288459777,460,452,460,452,0.982608695652174,244,11,244,34.4794921875,25.318531036376957,denoised_native_fdr,0.04918032786885246
436,8,8.0,22.12464904785156,0.05,0.050000000745058,471,454,471,454,0.9639065817409768,120,5,120,32.02158737182617,25.318531036376957,denoised_native_fdr,0.05
436,9,8.0,21.207494735717773,0.05,0.050000000745058,476,450,476,450,0.9453781512605042,200,9,200,31.75912475585937,22.039424896240234,denoised_native_fdr,0.05
436,10,8.0,inf,0.05,inf,467,452,467,452,0.9678800856531048,0,0,0,27.361242294311523,22.039424896240234,denoised_native_fdr,
437,0,8.0,31.603435516357425,0.05,0.0493827164173126,481,437,481,437,0.9085239085239084,405,19,405,112.66190338134766,46.085594177246094,denoised_native_fdr,0.04938271604938271
437,1,8.0,26.454832077026367,0.05,0.0478589423000812,473,444,473,444,0.9386892177589852,397,18,397,63.18619537353516,38.0355110168457,denoised_native_fdr,0.04785894206549118
437,2,8.0,25.946022033691406,0.05,0.0486891381442546,437,435,437,435,0.9954233409610984,267,12,267,46.02060317993164,31.303136825561523,denoised_native_fdr,0.04868913857677903
437,3,8.0,23.941076278686523,0.05,0.049342107027769,457,446,457,446,0.975929978118162,304,14,304,43.784271240234375,31.301908493041992,denoised_native_fdr,0.049342105263157895
437,4,8.0,23.625072479248047,0.05,0.050000000745058,459,442,459,442,0.9629629629629628,200,9,200,36.91512298583984,28.86947250366211,denoised_native_fdr,0.05
437,5,8.0,23.001588821411133,0.05,0.0481283403933048,466,439,466,439,0.94206008583691,187,8,187,36.6717643737793,28.766571044921875,denoised_native_fdr,0.0481283422459893
437,6,8.0,22.49092674255371,0.05,0.0492957755923271,475,435,475,435,0.9157894736842104,142,6,142,35.398590087890625,23.935102462768555,denoised_native_fdr,0.04929577464788732
437,7,8.0,23.796306610107425,0.05,0.0357142873108387,483,442,483,442,0.9151138716356108,28,0,28,33.25735092163086,23.78096580505371,denoised_native_fdr,0.03571428571428571
437,8,8.0,inf,0.05,inf,484,446,484,446,0.9214876033057852,0,0,0,28.97554397583008,23.78096580505371,denoised_native_fdr,
438,0,8.0,37.41529846191406,0.05,0.046439629048109,475,439,475,439,0.9242105263157896,323,14,323,126.40831756591795,54.2515983581543,denoised_native_fdr,0.04643962848297214
438,1,8.0,28.109655380249023,0.05,0.0471698120236396,470,446,470,446,0.948936170212766,424,19,424,71.3938980102539,44.77164459228516,denoised_native_fdr,0.04716981132075472
438,2,8.0,26.55135154724121,0.05,0.0473372787237167,459,447,459,447,0.9738562091503268,338,15,338,55.32291030883789,33.63039779663086,denoised_native_fdr,0.047337278106508875
438,3,8.0,25.094715118408203,0.05,0.050000000745058,446,448,446,448,1.0044843049327354,280,13,280,48.60979843139648,33.63039779663086,denoised_native_fdr,0.05
438,4,8.0,24.890411376953125,0.05,0.0489130429923534,466,458,466,458,0.9828326180257512,184,8,184,43.06614685058594,33.63039779663086,denoised_native_fdr,0.04891304347826087
438,5,8.0,23.198972702026367,0.05,0.0488721802830696,468,470,468,470,1.0042735042735045,266,12,266,37.70221710205078,33.63039779663086,denoised_native_fdr,0.04887218045112782
438,6,8.0,23.335803985595703,0.05,0.0495049506425857,470,475,470,475,1.0106382978723405,101,4,101,36.640716552734375,33.63039779663086,denoised_native_fdr,0.04950495049504951
438,7,8.0,inf,0.05,inf,483,474,483,474,0.9813664596273292,0,0,0,36.38302230834961,31.41357421875,denoised_native_fdr,
439,0,8.0,28.704608917236328,0.05,0.0460829511284828,473,427,473,427,0.9027484143763214,434,19,434,73.0717544555664,54.21432113647461,denoised_native_fdr,0.04608294930875576
439,1,8.0,25.374162673950195,0.05,0.0467532463371753,453,439,453,439,0.9690949227373068,385,17,385,53.88851547241211,31.358226776123047,denoised_native_fdr,0.046753246753246755
439,2,8.0,23.440689086914062,0.05,0.0457142852246761,443,445,443,445,1.0045146726862302,350,15,350,53.62205505371094,30.325489044189453,denoised_native_fdr,0.045714285714285714
439,3,8.0,23.08558654785156,0.05,0.0454545468091964,440,462,440,462,1.05,264,11,264,42.859619140625,29.599470138549805,denoised_native_fdr,0.045454545454545456
439,4,8.0,22.55343246459961,0.05,0.0471698120236396,441,472,441,472,1.0702947845804989,212,9,212,39.48625946044922,29.599470138549805,denoised_native_fdr,0.04716981132075472
439,5,8.0,21.13689613342285,0.05,0.0487804859876632,452,470,452,470,1.0398230088495577,287,13,287,37.06170272827149,29.599470138549805,denoised_native_fdr,0.04878048780487805
439,6,8.0,21.545804977416992,0.05,0.050000000745058,456,472,456,472,1.0350877192982455,120,5,120,35.61380386352539,23.39620018005371,denoised_native_fdr,0.05
439,7,8.0,20.20435333251953,0.05,0.0489795915782451,472,474,472,474,1.0042372881355932,245,11,245,34.76708221435547,23.39620018005371,denoised_native_fdr,0.04897959183673469
439,8,8.0,inf,0.05,inf,470,467,470,467,0.9936170212765958,0,0,0,31.788314819335938,23.39620018005371,denoised_native_fdr,
440,0,8.0,30.464956283569336,0.05,0.0407124683260917,462,445,462,445,0.9632034632034632,393,15,393,121.83760833740234,54.55142593383789,denoised_native_fdr,0.04071246819338423
440,1,8.0,26.309814453125,0.05,0.047752808779478,439,449,439,449,1.0227790432801822,356,16,356,57.28690719604492,35.921878814697266,denoised_native_fdr,0.047752808988764044
440,2,8.0,26.40907287597656,0.05,0.0483870953321456,438,444,438,444,1.0136986301369864,248,11,248,50.62199401855469,35.921878814697266,denoised_native_fdr,0.04838709677419355
440,3,8.0,24.472143173217773,0.05,0.0489795915782451,450,443,450,443,0.9844444444444445,245,11,245,46.564430236816406,29.144344329833984,denoised_native_fdr,0.04897959183673469
440,4,8.0,24.491079330444336,0.05,0.0492957755923271,459,444,459,444,0.9673202614379084,142,6,142,39.559513092041016,28.293676376342773,denoised_native_fdr,0.04929577464788732
440,5,8.0,27.392152786254883,0.05,0.0465116277337074,458,447,458,447,0.9759825327510916,43,1,43,37.59122848510742,28.293676376342773,denoised_native_fdr,0.046511627906976744
440,6,8.0,27.580646514892575,0.05,0.050000000745058,461,447,461,447,0.9696312364425164,20,0,20,34.19730758666992,27.287601470947266,denoised_native_fdr,0.05
440,7,8.0,23.648067474365234,0.05,0.0479452051222324,466,449,466,449,0.9635193133047212,146,6,146,29.484073638916016,27.287601470947266,denoised_native_fdr,0.04794520547945205
440,8,8.0,23.4212646484375,0.05,0.0493827164173126,475,449,475,449,0.9452631578947368,81,3,81,28.23006248474121,26.94213485717773,denoised_native_fdr,0.04938271604938271
440,9,8.0,21.09469413757324,0.05,0.0470588244497776,471,451,471,451,0.9575371549893844,255,11,255,26.864473342895508,26.94213485717773,denoised_native_fdr,0.047058823529411764
440,10,8.0,20.068300247192383,0.05,0.0498084276914596,472,457,472,457,0.9682203389830508,261,12,261,25.014028549194336,26.94213485717773,denoised_native_fdr,0.04980842911877394
440,11,8.0,18.363178253173828,0.05,0.0481927692890167,472,459,472,459,0.972457627118644,332,15,332,24.514175415039062,26.966981887817383,denoised_native_fdr,0.04819277108433735
440,12,8.0,18.44537734985352,0.05,0.0463576167821884,465,458,465,458,0.9849462365591398,151,6,151,22.54952621459961,26.966981887817383,denoised_native_fdr,0.046357615894039736
440,13,8.0,inf,0.05,inf,476,459,476,459,0.9642857142857144,0,0,0,21.23573303222656,23.77571678161621,denoised_native_fdr,
441,0,8.0,32.16377258300781,0.05,0.0496083535254001,474,431,474,431,0.9092827004219408,383,18,383,128.2383270263672,53.534141540527344,denoised_native_fdr,0.04960835509138381
441,1,8.0,26.46825408935547,0.05,0.0496083535254001,458,441,458,441,0.962882096069869,383,18,383,62.546756744384766,32.48500061035156,denoised_native_fdr,0.04960835509138381
441,2,8.0,26.758588790893555,0.05,0.0481927692890167,455,430,455,430,0.945054945054945,249,11,249,58.38101196289063,32.26814270019531,denoised_native_fdr,0.04819277108433735
441,3,8.0,26.87571144104004,0.05,0.0496894419193267,456,435,456,435,0.9539473684210528,161,7,161,46.51365280151367,32.26814270019531,denoised_native_fdr,0.049689440993788817
441,4,8.0,25.58213424682617,0.05,0.0493827164173126,471,449,471,449,0.9532908704883228,162,7,162,46.06905364990234,31.1451358795166,denoised_native_fdr,0.04938271604938271
441,5,8.0,24.64048194885254,0.05,0.0492957755923271,470,458,470,458,0.9744680851063828,142,6,142,42.32564926147461,27.547014236450195,denoised_native_fdr,0.04929577464788732
441,6,8.0,23.76400184631348,0.05,0.0463576167821884,477,467,477,467,0.979035639412998,151,6,151,37.7998046875,25.63644027709961,denoised_native_fdr,0.046357615894039736
441,7,8.0,21.82086753845215,0.05,0.0441176481544971,486,467,486,467,0.9609053497942388,272,11,272,34.17212677001953,25.63644027709961,denoised_native_fdr,0.04411764705882353
441,8,8.0,20.90428733825684,0.05,0.0478087663650512,483,467,483,467,0.9668737060041408,251,11,251,29.94382095336914,23.15700340270996,denoised_native_fdr,0.04780876494023904
